AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9030,Education and Childcare Administrators,broad,142740,0.7,4.70,26,49.63,103230,0.5,24.04,30.57,40.11,59.86,80.44,50010,63580,83420,124500,167310,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,290,2.2,0.01,2,32.83,68290,1.8,22.09,25.99,30.90,38.44,46.97,45940,54060,64260,79940,97700,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,2650,9.0,0.03,3,40.01,83210,2.4,20.61,27.14,37.12,51.85,62.50,42860,56450,77210,107850,129990,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,3000,5.4,0.10,2,30.62,63700,3.2,16.98,20.53,25.63,36.96,48.55,35320,42710,53310,76870,100980,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,2330,0.7,0.12,6,,111520,0.6,,,,,,79310,92630,102190,132490,151910,TRUE,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,231650,0.5,2.91,83,,108560,0.4,,,,,,74980,81360,102420,129580,158870,TRUE,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,47350,1.4,1.56,11,,98280,1.3,,,,,,50970,64490,82990,113450,159070,TRUE,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9033,"Education Administrators, Postsecondary",detailed,79570,0.3,4.06,57,57.64,119890,0.4,30.15,38.18,48.94,64.39,101.05,62710,79410,101780,133930,210180,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9033,"Education Administrators, Postsecondary",detailed,15760,0.7,0.20,2,52.49,109180,0.4,30.11,37.71,48.20,63.05,80.32,62630,78430,100260,131150,167060,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9033,"Education Administrators, Postsecondary",detailed,69610,0.5,2.29,6,53.06,110360,0.4,27.52,31.37,46.09,62.42,85.39,57240,65250,95860,129840,177600,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9039,"Education Administrators, All Other",detailed,1760,5.5,0.09,7,48.61,101100,1.2,25.70,34.04,44.63,61.07,78.71,53460,70810,92830,127030,163720,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9039,"Education Administrators, All Other",detailed,8390,4.0,0.11,7,50.27,104560,1.3,27.89,37.12,48.30,61.45,78.79,58010,77210,100470,127820,163890,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9039,"Education Administrators, All Other",detailed,22770,2.3,0.75,10,46.59,96900,0.9,21.65,28.84,38.70,51.13,72.92,45040,59980,80500,106360,151670,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9040,Architectural and Engineering Managers,broad,330,1.1,0.02,1,61.86,128660,0.5,37.15,48.69,60.18,71.08,88.90,77260,101270,125180,147840,184910,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9040,Architectural and Engineering Managers,broad,30,12.9,0.00,,54.48,113310,4.4,32.44,42.26,53.16,60.58,84.76,67480,87900,110560,126010,176300,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9040,Architectural and Engineering Managers,broad,130,15.9,0.00,,76.86,159870,2.5,43.72,55.28,75.54,98.93,112.07,90930,114980,157130,205770,233110,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9041,Architectural and Engineering Managers,detailed,330,1.1,0.02,1,61.86,128660,0.5,37.15,48.69,60.18,71.08,88.90,77260,101270,125180,147840,184910,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9041,Architectural and Engineering Managers,detailed,30,12.9,0.00,,54.48,113310,4.4,32.44,42.26,53.16,60.58,84.76,67480,87900,110560,126010,176300,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9041,Architectural and Engineering Managers,detailed,130,15.9,0.00,,76.86,159870,2.5,43.72,55.28,75.54,98.93,112.07,90930,114980,157130,205770,233110,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9050,Food Service Managers,broad,780,0.8,0.04,2,35.39,73600,0.6,22.47,27.94,30.96,39.71,49.67,46730,58120,64390,82600,103300,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9050,Food Service Managers,broad,5080,3.6,0.06,5,34.56,71890,1.3,17.08,23.28,32.57,44.00,52.04,35530,48430,67750,91510,108250,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9050,Food Service Managers,broad,670,6.5,0.02,,39.87,82930,1.6,22.35,28.95,37.93,48.09,60.27,46480,60220,78900,100020,125360,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9051,Food Service Managers,detailed,780,0.8,0.04,2,35.39,73600,0.6,22.47,27.94,30.96,39.71,49.67,46730,58120,64390,82600,103300,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9051,Food Service Managers,detailed,5080,3.6,0.06,5,34.56,71890,1.3,17.08,23.28,32.57,44.00,52.04,35530,48430,67750,91510,108250,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9051,Food Service Managers,detailed,670,6.5,0.02,,39.87,82930,1.6,22.35,28.95,37.93,48.09,60.27,46480,60220,78900,100020,125360,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9070,Entertainment and Recreation Managers,broad,300,1.0,0.02,1,53.74,111770,1.6,25.35,29.93,38.14,49.20,77.16,52720,62250,79340,102330,160480,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9070,Entertainment and Recreation Managers,broad,100,14.6,0.00,,38.61,80300,4.8,23.82,27.75,36.48,45.18,65.51,49550,57720,75880,93960,136260,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9070,Entertainment and Recreation Managers,broad,830,16.0,0.03,1,31.41,65330,2.9,18.40,23.58,29.01,36.53,44.68,38280,49050,60350,75990,92930,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9072,"Entertainment and Recreation Managers, Except Gambling",detailed,300,1.0,0.02,1,53.74,111770,1.6,25.35,29.93,38.14,49.20,77.16,52720,62250,79340,102330,160480,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9072,"Entertainment and Recreation Managers, Except Gambling",detailed,100,14.6,0.00,,38.61,80300,4.8,23.82,27.75,36.48,45.18,65.51,49550,57720,75880,93960,136260,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9072,"Entertainment and Recreation Managers, Except Gambling",detailed,830,16.0,0.03,1,31.41,65330,2.9,18.40,23.58,29.01,36.53,44.68,38280,49050,60350,75990,92930,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9080,Lodging Managers,broad,130,1.1,0.01,1,35.93,74720,0.5,18.10,26.51,34.99,43.80,58.05,37640,55140,72770,91090,120740,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9080,Lodging Managers,broad,90,6.6,0.00,,36.16,75210,1.1,28.84,30.12,33.27,39.62,51.49,59990,62650,69210,82410,107100,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9081,Lodging Managers,detailed,130,1.1,0.01,1,35.93,74720,0.5,18.10,26.51,34.99,43.80,58.05,37640,55140,72770,91090,120740,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9081,Lodging Managers,detailed,90,6.6,0.00,,36.16,75210,1.1,28.84,30.12,33.27,39.62,51.49,59990,62650,69210,82410,107100,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9110,Medical and Health Services Managers,broad,3790,1.6,0.19,6,61.12,127120,0.6,30.88,38.85,50.60,65.37,102.21,64230,80820,105240,135980,212590,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9110,Medical and Health Services Managers,broad,1020,5.3,0.01,1,62.13,129230,4.5,35.90,43.02,52.84,67.57,,74680,89480,109910,140550,,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9110,Medical and Health Services Managers,broad,2990,3.1,0.10,1,60.02,124840,1.3,29.53,38.79,50.27,71.38,100.99,61420,80690,104570,148480,210060,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9111,Medical and Health Services Managers,detailed,3790,1.6,0.19,6,61.12,127120,0.6,30.88,38.85,50.60,65.37,102.21,64230,80820,105240,135980,212590,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9111,Medical and Health Services Managers,detailed,1020,5.3,0.01,1,62.13,129230,4.5,35.90,43.02,52.84,67.57,,74680,89480,109910,140550,,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9111,Medical and Health Services Managers,detailed,2990,3.1,0.10,1,60.02,124840,1.3,29.53,38.79,50.27,71.38,100.99,61420,80690,104570,148480,210060,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9120,Natural Sciences Managers,broad,1280,1.6,0.07,3,50.05,104110,0.7,29.33,38.02,45.96,61.20,79.53,61010,79080,95600,127300,165430,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9120,Natural Sciences Managers,broad,70,6.3,0.00,,44.64,92860,3.4,29.56,32.88,37.84,54.93,63.19,61480,68380,78710,114250,131440,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9120,Natural Sciences Managers,broad,1690,0.4,0.06,,44.74,93070,0.7,18.54,24.52,38.32,61.64,79.10,38560,51000,79710,128220,164530,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9121,Natural Sciences Managers,detailed,1280,1.6,0.07,3,50.05,104110,0.7,29.33,38.02,45.96,61.20,79.53,61010,79080,95600,127300,165430,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9121,Natural Sciences Managers,detailed,70,6.3,0.00,,44.64,92860,3.4,29.56,32.88,37.84,54.93,63.19,61480,68380,78710,114250,131440,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9121,Natural Sciences Managers,detailed,1690,0.4,0.06,,44.74,93070,0.7,18.54,24.52,38.32,61.64,79.10,38560,51000,79710,128220,164530,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9140,"Property, Real Estate, and Community Association Managers",broad,420,2.5,0.02,2,51.76,107660,1.6,23.16,31.34,45.13,60.24,87.91,48170,65180,93870,125310,182860,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9140,"Property, Real Estate, and Community Association Managers",broad,30,8.1,0.00,,51.06,106200,4.5,27.08,32.78,51.60,61.98,71.09,56320,68180,107330,128920,147870,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9140,"Property, Real Estate, and Community Association Managers",broad,200,7.6,0.01,,43.31,90080,3.4,23.59,29.58,36.32,50.96,73.38,49070,61530,75550,106000,152620,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9141,"Property, Real Estate, and Community Association Managers",detailed,420,2.5,0.02,2,51.76,107660,1.6,23.16,31.34,45.13,60.24,87.91,48170,65180,93870,125310,182860,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9141,"Property, Real Estate, and Community Association Managers",detailed,30,8.1,0.00,,51.06,106200,4.5,27.08,32.78,51.60,61.98,71.09,56320,68180,107330,128920,147870,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9141,"Property, Real Estate, and Community Association Managers",detailed,200,7.6,0.01,,43.31,90080,3.4,23.59,29.58,36.32,50.96,73.38,49070,61530,75550,106000,152620,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9150,Social and Community Service Managers,broad,1000,0.9,0.05,4,41.34,85980,0.4,25.83,30.35,39.24,48.00,61.60,53730,63120,81620,99830,128130,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9150,Social and Community Service Managers,broad,1110,7.4,0.01,1,48.82,101550,3.3,30.64,37.36,47.65,59.45,68.61,63730,77700,99110,123660,142720,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9150,Social and Community Service Managers,broad,2950,3.7,0.10,1,43.61,90700,1.5,26.56,32.81,39.83,50.17,64.13,55240,68240,82850,104360,133400,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9151,Social and Community Service Managers,detailed,1000,0.9,0.05,4,41.34,85980,0.4,25.83,30.35,39.24,48.00,61.60,53730,63120,81620,99830,128130,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9151,Social and Community Service Managers,detailed,1110,7.4,0.01,1,48.82,101550,3.3,30.64,37.36,47.65,59.45,68.61,63730,77700,99110,123660,142720,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9151,Social and Community Service Managers,detailed,2950,3.7,0.10,1,43.61,90700,1.5,26.56,32.81,39.83,50.17,64.13,55240,68240,82850,104360,133400,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9160,Emergency Management Directors,broad,210,3.6,0.01,2,39.88,82950,1.2,23.87,31.57,38.38,46.54,57.87,49650,65660,79840,96800,120370,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9160,Emergency Management Directors,broad,140,3.3,0.00,,47.26,98290,1.3,26.69,38.26,45.82,54.36,70.53,55520,79580,95310,113070,146700,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9160,Emergency Management Directors,broad,250,15.9,0.01,,41.42,86160,10.0,23.31,24.68,36.84,47.98,64.98,48480,51340,76620,99800,135160,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9161,Emergency Management Directors,detailed,210,3.6,0.01,2,39.88,82950,1.2,23.87,31.57,38.38,46.54,57.87,49650,65660,79840,96800,120370,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9161,Emergency Management Directors,detailed,140,3.3,0.00,,47.26,98290,1.3,26.69,38.26,45.82,54.36,70.53,55520,79580,95310,113070,146700,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9161,Emergency Management Directors,detailed,250,15.9,0.01,,41.42,86160,10.0,23.31,24.68,36.84,47.98,64.98,48480,51340,76620,99800,135160,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9170,Personal Service Managers,broad,80,4.3,0.00,1,41.13,85540,2.9,23.81,29.52,31.61,38.72,57.44,49520,61400,65740,80530,119480,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9170,Personal Service Managers,broad,130,8.6,0.00,,27.33,56850,4.8,12.11,20.36,24.51,34.74,40.18,25180,42360,50980,72260,83570,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9179,"Personal Service Managers, All Other",detailed,80,4.4,0.00,1,41.15,85580,2.9,23.81,29.52,31.57,38.72,57.68,49520,61400,65670,80530,119970,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9179,"Personal Service Managers, All Other",detailed,130,8.6,0.00,,27.33,56850,4.8,12.11,20.36,24.51,34.74,40.18,25180,42360,50980,72260,83570,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9190,Miscellaneous Managers,broad,8620,0.3,0.44,11,45.62,94890,0.4,24.96,30.51,39.78,50.39,65.74,51910,63450,82740,104810,136730,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9190,Miscellaneous Managers,broad,6600,4.1,0.08,4,48.26,100390,0.7,24.29,35.51,48.07,61.41,75.27,50510,73850,99990,127740,156550,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9190,Miscellaneous Managers,broad,10400,1.3,0.34,3,48.29,100450,1.0,23.95,31.31,41.93,60.04,78.20,49820,65130,87220,124880,162650,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9199,"Managers, All Other",detailed,8620,0.3,0.44,11,45.62,94890,0.4,24.96,30.51,39.78,50.39,65.74,51910,63450,82740,104810,136730,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,11-9199,"Managers, All Other",detailed,6600,4.1,0.08,4,48.26,100390,0.7,24.29,35.51,48.07,61.41,75.27,50510,73850,99990,127740,156550,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,11-9199,"Managers, All Other",detailed,10400,1.3,0.34,3,48.29,100450,1.0,23.95,31.31,41.93,60.04,78.20,49820,65130,87220,124880,162650,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,13-0000,Business and Financial Operations Occupations,major,124940,0.4,6.37,62,32.44,67460,0.4,19.46,24.05,30.45,38.43,48.51,40480,50030,63330,79940,100910,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,13-0000,Business and Financial Operations Occupations,major,89890,1.2,1.13,31,33.83,70360,0.4,18.61,24.30,31.27,39.82,50.27,38710,50550,65040,82830,104560,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,13-0000,Business and Financial Operations Occupations,major,172080,0.8,5.67,33,34.74,72260,0.7,19.28,24.03,30.98,39.95,51.65,40100,49980,64430,83090,107440,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,13-1000,Business Operations Specialists,minor,95750,0.3,4.88,57,32.68,67970,0.4,19.42,24.04,30.46,38.57,48.94,40390,50010,63360,80230,101790,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,13-1000,Business Operations Specialists,minor,68760,1.3,0.86,23,33.57,69820,0.5,17.70,24.01,30.89,39.86,50.52,36820,49940,64240,82900,105090,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,13-1000,Business Operations Specialists,minor,135850,1.1,4.47,29,34.85,72490,0.9,19.18,24.03,30.98,40.01,52.11,39890,49980,64430,83230,108380,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,13-1020,Buyers and Purchasing Agents,broad,3910,0.6,0.20,12,30.22,62860,0.4,19.52,23.89,29.17,35.06,40.90,40610,49690,60680,72920,85080,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,13-1020,Buyers and Purchasing Agents,detailed,3910,0.6,0.20,12,30.22,62860,0.4,19.52,23.89,29.17,35.06,40.90,40610,49690,60680,72920,85080,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,13-1020,Buyers and Purchasing Agents,broad,3840,2.4,0.05,3,31.14,64760,1.1,19.99,24.32,29.91,36.41,44.43,41580,50590,62200,75720,92420,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,13-1020,Buyers and Purchasing Agents,detailed,3840,2.4,0.05,3,31.14,64760,1.1,19.99,24.32,29.91,36.41,44.43,41580,50590,62200,75720,92420,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,13-1020,Buyers and Purchasing Agents,broad,2780,3.1,0.09,1,33.16,68970,1.6,20.00,24.30,30.61,38.61,48.50,41600,50540,63670,80300,100890,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",5,13-1020,Buyers and Purchasing Agents,detailed,2780,3.1,0.09,1,33.16,68970,1.6,20.00,24.30,30.61,38.61,48.50,41600,50540,63670,80300,100890,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,13-1030,"Claims Adjusters, Appraisers, Examiners, and Investigators",broad,60,5.5,0.00,1,34.19,71110,1.2,23.37,30.37,33.24,39.13,49.32,48600,63160,69150,81390,102580,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,13-1030,"Claims Adjusters, Appraisers, Examiners, and Investigators",broad,50,2.1,0.00,,31.33,65170,2.1,23.93,25.27,30.51,32.02,38.75,49760,52560,63460,66600,80600,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,60,5.5,0.00,1,34.19,71110,1.2,23.37,30.37,33.24,39.13,49.32,48600,63160,69150,81390,102580,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,50,2.1,0.00,,31.33,65170,2.1,23.93,25.27,30.51,32.02,38.75,49760,52560,63460,66600,80600,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,13-1040,Compliance Officers,broad,4210,0.6,0.21,7,34.23,71190,0.5,22.59,24.63,31.45,39.69,50.15,47000,51220,65410,82560,104310,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",3,13-1040,Compliance Officers,broad,3560,1.9,0.04,2,32.57,67740,0.6,19.23,24.55,31.31,38.82,47.92,40000,51060,65130,80740,99670,,
